blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
353B,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,86,0,0,0,29,57,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
353C,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,98,0,0,0,28,70,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
354,ADMIRALTY DR,5,2000,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
354,ANG MO KIO ST 32,30,1999,Y,N,N,N,N,N,AMK,145,0,0,0,87,58,0,0,0,0,0,0,0,1.36426028871543,103.849693071034,NIL
354,BT BATOK ST 31,15,1986,Y,N,N,N,N,N,BB,90,0,0,0,0,0,90,0,0,0,0,0,0,1.35812468915356,103.749065147205,NIL
354,CHOA CHU KANG CTRL,14,1991,Y,N,N,N,N,N,CCK,106,0,0,0,67,39,0,0,0,0,0,0,0,1.38308302434129,103.747076627693,NIL
354,CLEMENTI AVE 2,4,1979,Y,Y,N,N,N,N,CL,107,0,0,97,10,0,0,0,0,0,0,0,0,1.31437328536733,103.770805494512,120353
354,HOUGANG AVE 7,13,1984,Y,N,N,N,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0,1.36723963461641,103.899190031581,NIL
354,JURONG EAST AVE 1,5,1989,N,Y,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34394361727901,103.734931027328,NIL
354,KANG CHING RD,11,1995,Y,N,N,Y,N,N,JW,90,0,0,0,50,40,0,0,0,0,0,0,0,1.33910820201548,103.72199577373,NIL
354,TAMPINES ST 33,9,1994,Y,Y,N,N,N,N,TAP,72,0,0,0,48,24,0,0,0,0,0,0,0,1.35687847904174,103.937739198068,520703
354,WOODLANDS AVE 1,12,1996,Y,N,N,N,N,N,WL,79,0,0,0,46,33,0,0,0,0,0,0,0,1.43097003446442,103.78451978162,739066
354,YISHUN RING RD,12,1987,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
354A,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,86,0,0,0,29,57,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
354A,ANG MO KIO ST 32,1,2000,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36426028871543,103.849693071034,NIL
354A,TAMPINES ST 33,5,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35687847904174,103.937739198068,520703
354A,WOODLANDS AVE 1,5,1996,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43097003446442,103.78451978162,739066
354B,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,86,0,0,0,29,57,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
354C,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,84,0,0,0,28,56,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
354D,ADMIRALTY DR,15,2000,Y,N,N,Y,N,N,SB,84,0,0,0,0,0,84,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
355,BT BATOK ST 31,4,1986,Y,N,N,N,N,N,BB,8,0,0,0,0,0,8,0,0,0,0,0,0,1.35812468915356,103.749065147205,NIL
355,CHOA CHU KANG CTRL,14,1992,Y,N,N,N,N,N,CCK,91,0,0,0,52,39,0,0,0,0,0,0,0,1.38308302434129,103.747076627693,NIL
355,CLEMENTI AVE 2,25,1977,Y,N,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31437328536733,103.770805494512,120353
355,HOUGANG AVE 7,4,1984,Y,N,N,N,N,N,HG,48,0,0,16,32,0,0,0,0,0,0,0,0,1.36723963461641,103.899190031581,NIL
355,KANG CHING RD,11,1995,Y,N,N,Y,N,N,JW,90,0,0,0,50,40,0,0,0,0,0,0,0,1.33910820201548,103.72199577373,NIL
355,SEMBAWANG WAY,3,2002,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44864404092198,103.816819550804,NIL
355,TAMPINES ST 33,10,1994,Y,N,N,Y,N,N,TAP,72,0,0,0,36,36,0,0,0,0,0,0,0,1.35687847904174,103.937739198068,520703
355,UBI RD 3,7,2022,N,N,N,N,Y,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
355,WOODLANDS AVE 1,12,1996,Y,Y,N,N,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0,1.43097003446442,103.78451978162,739066
355,YISHUN RING RD,11,1987,Y,N,N,N,N,N,YS,45,0,0,0,0,0,45,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
355A,ANCHORVALE LANE,17,2019,Y,N,N,N,N,N,SK,192,0,128,32,32,0,0,0,0,0,0,0,0,1.39203920638192,103.884372614166,NIL
355A,SEMBAWANG WAY,14,2001,Y,N,N,N,N,N,SB,44,0,0,0,0,44,0,0,0,0,0,0,0,1.44864404092198,103.816819550804,NIL
355A,YISHUN RING RD,4,1987,Y,N,N,N,N,N,YS,16,0,0,0,0,0,16,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
356,ADMIRALTY DR,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
356,ANCHORVALE LANE,1,2020,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39203920638192,103.884372614166,NIL
356,BT BATOK ST 31,4,1986,Y,N,N,N,N,N,BB,12,0,0,0,0,0,12,0,0,0,0,0,0,1.35812468915356,103.749065147205,NIL
356,CLEMENTI AVE 2,25,1977,Y,N,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31437328536733,103.770805494512,120353
356,HOUGANG AVE 7,4,1984,Y,Y,N,N,N,N,HG,24,0,0,20,4,0,0,0,0,0,0,0,0,1.36723963461641,103.899190031581,NIL
356,TAMPINES ST 33,10,1994,Y,N,N,N,N,N,TAP,76,0,0,0,0,76,0,0,0,0,0,0,0,1.35687847904174,103.937739198068,520703
356,WOODLANDS AVE 5,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0,1.43421281069085,103.785491223073,NIL
356,YISHUN RING RD,11,1987,Y,N,N,Y,N,N,YS,70,0,0,0,0,0,70,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
356A,ANCHORVALE LANE,17,2019,Y,N,N,N,N,N,SK,112,0,0,0,80,32,0,0,0,0,0,0,0,1.39203920638192,103.884372614166,NIL
356A,ADMIRALTY DR,16,1999,Y,N,N,Y,N,N,SB,85,0,0,0,57,28,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
356A,UBI RD 3,12,2022,Y,N,N,N,N,N,GL,99,0,0,0,99,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
356B,ANCHORVALE LANE,18,2019,Y,N,N,N,N,N,SK,153,0,0,0,68,85,0,0,0,0,0,0,0,1.39203920638192,103.884372614166,NIL
356B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
356B,UBI RD 3,12,2022,Y,N,N,N,N,N,GL,65,0,0,0,65,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
356C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
356C,UBI RD 3,14,2022,Y,N,N,N,N,N,GL,104,0,0,0,104,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
356D,UBI RD 3,15,2022,Y,N,N,N,N,N,GL,112,0,0,0,112,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
357,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,60,29,24,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
357,BT BATOK ST 31,4,1986,Y,N,N,N,N,N,BB,12,0,0,0,0,0,12,0,0,0,0,0,0,1.35812468915356,103.749065147205,NIL
357,CLEMENTI AVE 2,25,1977,Y,N,N,N,N,N,CL,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31437328536733,103.770805494512,120353
357,HOUGANG AVE 7,15,1984,Y,N,N,Y,N,N,HG,82,0,0,0,0,0,82,0,0,0,0,0,0,1.36723963461641,103.899190031581,NIL
357,TAMPINES ST 33,10,1995,Y,Y,N,N,N,N,TAP,72,0,0,0,36,36,0,0,0,0,0,0,0,1.35687847904174,103.937739198068,520703
357,UBI RD 3,6,2023,N,N,N,Y,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
357,WOODLANDS AVE 5,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0,1.43421281069085,103.785491223073,NIL
357,YISHUN RING RD,12,1988,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
357,YUNG AN RD,15,1994,Y,N,N,N,N,N,JW,86,0,0,0,44,42,0,0,0,0,0,0,0,1.33665696235871,103.7194978039,NIL
357A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
357A,UBI RD 3,12,2022,Y,N,N,N,N,N,GL,87,0,0,0,87,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
357B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
357B,UBI RD 3,12,2022,Y,N,N,N,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
357C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
357C,UBI RD 3,12,2022,Y,N,N,N,N,N,GL,86,0,0,0,86,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
357D,UBI RD 3,10,2023,Y,N,N,Y,N,N,GL,72,0,0,0,72,0,0,0,0,0,0,0,0,1.33082569054975,103.898027836127,NIL
358,ADMIRALTY DR,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45061270235919,103.817054634212,NIL
358,BT BATOK ST 31,12,1985,Y,N,N,N,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,1.35812468915356,103.749065147205,NIL
358,CLEMENTI AVE 2,12,1977,Y,Y,N,N,N,N,CL,88,0,0,0,88,0,0,0,0,0,0,0,0,1.31437328536733,103.770805494512,120353
358,HOUGANG AVE 5,16,1991,Y,N,N,N,N,N,HG,60,0,0,0,0,0,60,0,0,0,0,0,0,1.3674230420994,103.896263390431,NIL
